,loss,Over_Seg_Rate,Under_Seg_Rate,Overall_err_rate,O_Rate,U_Rate,Err_rate
77,0.42949865758419037,0.5877165794372559,0.15629532933235168,0.9891464710235596,0.5877165794372559,0.15629532933235168,0.9891464710235596
78,0.344890881743696,0.6061884760856628,0.09362028539180756,0.7691781520843506,0.6061884760856628,0.09362028539180756,0.7691781520843506
79,0.34086844987339443,0.6001737117767334,0.09526754170656204,0.7676998972892761,0.6001737117767334,0.09526754170656204,0.7676998972892761
80,0.33474497083160615,0.5145659446716309,0.09499997645616531,0.6787824034690857,0.5145659446716309,0.09499997645616531,0.6787824034690857
81,0.396546150247256,0.6039155125617981,0.12652696669101715,0.8731281757354736,0.6039155125617981,0.12652696669101715,0.8731281757354736
82,0.3174889038006465,0.48901307582855225,0.09244625270366669,0.6581557989120483,0.48901307582855225,0.09244625270366669,0.6581557989120483
83,0.3265739737285508,0.4661661684513092,0.09313353896141052,0.6284357309341431,0.4661661684513092,0.09313353896141052,0.6284357309341431
84,0.33397186795870465,0.5086103677749634,0.0947498083114624,0.6769551038742065,0.5086103677749634,0.0947498083114624,0.6769551038742065
85,0.3575265556573868,0.6588782668113708,0.09068749845027924,0.8102119565010071,0.6588782668113708,0.09068749845027924,0.8102119565010071
86,0.6524350651436381,0.2959579825401306,0.34562963247299194,1.4345364570617676,0.2959579825401306,0.34562963247299194,1.4345364570617676
87,0.3758821131454574,2230.135009765625,0.19880321621894836,44596113408.0,2230.135009765625,0.19880321621894836,inf
88,0.3168562766578462,0.4283338785171509,0.0740644708275795,0.5934188961982727,0.4283338785171509,0.0740644708275795,0.5934188961982727
89,0.30954068733586204,0.39844024181365967,0.06197831407189369,0.48697981238365173,0.39844024181365967,0.06197831407189369,0.48697981238365173
90,0.34361903452210957,0.4113105535507202,0.08003668487071991,0.5630298852920532,0.4113105535507202,0.08003668487071991,0.5630298852920532
91,0.3145863140622775,0.40751850605010986,0.07674619555473328,0.5239273309707642,0.40751850605010986,0.07674619555473328,0.5239273309707642
92,0.31070400691694683,0.35814765095710754,0.06767548620700836,0.46529722213745117,0.35814765095710754,0.06767548620700836,0.46529722213745117
93,0.31032639493544895,0.3610149621963501,0.07279680669307709,0.49132442474365234,0.3610149621963501,0.07279680669307709,0.49132442474365234
94,1.2502995878458023,16.925159454345703,0.3306158781051636,65790558208.0,16.925159454345703,0.3306158781051636,inf
95,0.6123107737965054,857.9752197265625,0.6155190467834473,266234986496.0,857.9752197265625,0.6155190467834473,inf
96,0.5499266915851169,799.041015625,0.6329739689826965,290795552768.0,799.041015625,0.6329739689826965,inf
97,0.5165839062796699,711.1159057617188,0.4403606355190277,173822771200.0,711.1159057617188,0.4403606355190277,inf
98,0.4829040914773941,394.8069763183594,0.45237669348716736,168075558912.0,394.8069763183594,0.45237669348716736,inf
99,0.5394250816769071,1283.41162109375,0.3905385434627533,112919445504.0,1283.41162109375,0.3905385434627533,inf
